Country,Ratio of life expectancy at birth of females to males,Total fertility rate (TFR)_1970.0,Total fertility rate (TFR)_1990.0,Total fertility rate (TFR)_2011.0,Neonatal mortality rate,Proportion of new borns protected against tetanus,Proportion of 1 year-old children fully immunised against Haemophilus influenzae type B,Debt service as a percentage of exports of goods and services,Average annual rate of reduction of under-five mortality rate_1970-1990,Average annual rate of reduction of under-five mortality rate_1990-2000,Average annual rate of reduction of under-five mortality rate_1990-2011,Average annual rate of reduction of under-five mortality rate_2000-2011,Average annual rate of reduction of total fertility rate_1970-1990,Average annual rate of reduction of total fertility rate_1990-2011,Proportion of households owning at least one ITN,Proportion of population with access to improved sanitation_Percent_Rural,Proportion of population with access to improved sanitation_Percent_Total,Proportion of population with access to improved sanitation_Percent_Urban,Proportion of population with access to improved sanitation_Ratio_Ratio of urban to rural,Proportion of women 20-24 year-olds who gave birth before age 18,Proportion of pupils starting grade 1 who reach grade 5 (survey data),Population size_Percent_Total 10-19 yr,Population size_Thousand_Total,Population size_Thousand_Total 10-19 yr,Population size_Thousand_Total <18 yr,Population size_Thousand_Total <5 yr,Proportion of 1 year-old children immunised against TB (BCG),Annual number of under-five deaths,Prevalence of underweight (severe) - WHO,Prevalence of wasting (moderate and severe) - WHO,Institutional deliveries,Antenatal care coverage for at least four visits,Life expectancy at birth_1970.0,Life expectancy at birth_1990.0,Life expectancy at birth_2011.0,Proportion of 1 year-old children fully immunised against Hepatitis B,People living with HIVAIDS_Female 15+ yr,People living with HIVAIDS_Total,People living with HIVAIDS_Total 0-14 yr,Proportion of women 15-49 year-olds who believe that the practice of female genital mutilationcutting should continue,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Female 15-19 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Female 15-24 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Female 15-24 yr Poorest 20%,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Female 15-24 yr Richest 20%,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Male 15-19 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Male 15-24 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Male 15-24 yr Poorest 20%,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Male 15-24 yr Richest 20%,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Rural Female 15-24 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Urban Female 15-24 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Ratio_Female 15-24 yr Ratio of richest to poorest,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Ratio_Female 15-24 yr Ratio of urban to rural,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Ratio_Male 15-24 yr Ratio of richest to poorest,Contraceptive prevalence rate (CPR),Adult HIVAIDS prevalence rate_Female 15-24 yr,Adult HIVAIDS prevalence rate_Male 15-24 yr,Adult HIVAIDS prevalence rate_Total 15-24 yr,Adult HIVAIDS prevalence rate_Total 15-49 yr,Timely complementary feeding rate,Central government expenditure allocated to health',Child discipline_Female,Child discipline_Male,Child discipline_Total,Proportion of population in malaria risk areas using effective malaria treatment measures,Adolescent birth rate,Proportion of under-five children with suspected pneumonia taken to health provider,Proportion of 1 year-old children fully immunised against polio (OPV),Early initiation of breastfeeding (within one hour of birth),Under-five mortality rate (U5MR)_Deaths per 1000 live births_1970.0_Total,Under-five mortality rate (U5MR)_Deaths per 1000 live births_1990.0_Total,Under-five mortality rate (U5MR)_Deaths per 1000 live births_2000.0_Total,Under-five mortality rate (U5MR)_Deaths per 1000 live births_2011.0_Female,Under-five mortality rate (U5MR)_Deaths per 1000 live births_2011.0_Male,Under-five mortality rate (U5MR)_Deaths per 1000 live births_2011.0_Total,Under-five mortality rate (U5MR)_Rank_2011.0_Total,Exclusive breastfeeding rate,Continued breastfeeding rate,Maternal mortality ratio reported,Vitamin A supplementation coverage (full),Maternal mortality ratio (MMR),Crude death rate (CDR)_1970.0,Crude death rate (CDR)_1990.0,Crude death rate (CDR)_2011.0,Proportion of households consuming iodized salt,Proportion of 1 year-old children immunised against DPT1,Crude birth rate (CBR)_1970.0,Crude birth rate (CBR)_1990.0,Crude birth rate (CBR)_2011.0,Father's support for learning,Annual number of births (Births),Proportion of births attended by skilled health personnel_Percent_Poorest 20%,Proportion of births attended by skilled health personnel_Percent_Richest 20%,Proportion of births attended by skilled health personnel_Percent_Rural,Proportion of births attended by skilled health personnel_Percent_Total,Proportion of births attended by skilled health personnel_Percent_Urban,Proportion of births attended by skilled health personnel_Ratio_Ratio of richest to poorest,Proportion of births attended by skilled health personnel_Ratio_Ratio of urban to rural,Infant mortality rate (IMR)_1990.0,Infant mortality rate (IMR)_2011.0,Caesarean section,Prevalence of overweight (moderate and severe) - WHO,Proportion of population with sustainable access to an improved water source_Rural,Proportion of population with sustainable access to an improved water source_Total,Proportion of population with sustainable access to an improved water source_Urban,Proportion of 1 year-old children immunised against measles,Children orphaned due to all causes,Children left in inadequate care_Female,Children left in inadequate care_Male,Children left in inadequate care_Poorest 20%,Children left in inadequate care_Richest 20%,Children left in inadequate care_Total,Proportion of under-five children with suspected pneumonia receiving antibiotics,Female genital mutilationcutting of daughters,Antenatal care coverage (ANC),Prevalence of underweight (moderate and severe) - WHO_Percent_Poorest 20%,Prevalence of underweight (moderate and severe) - WHO_Percent_Richest 20%,Prevalence of underweight (moderate and severe) - WHO_Percent_Rural,Prevalence of underweight (moderate and severe) - WHO_Percent_Total <5 yr,Prevalence of underweight (moderate and severe) - WHO_Percent_Urban,Prevalence of underweight (moderate and severe) - WHO_Ratio_Ratio of poorest to richest,Prevalence of underweight (moderate and severe) - WHO_Ratio_Ratio of rural to urban,Routine EPI vaccines financed by government,Prevalence of stunting (moderate and severe) - WHO,Reduction in under-five mortality rate_1990.0,Reduction in under-five mortality rate_2000.0,Birth registration_Poorest 20%,Birth registration_Ratio of richest to poorest,Birth registration_Ratio of urban to rural,Birth registration_Richest 20%,Birth registration_Rural,Birth registration_Total,Birth registration_Urban,Proportion of infants with low birth weight,Lifetime risk of maternal death,Proportion of under-five children with diarrhoea receiving oral rehydration and continued feeding_Percent_Poorest 20%,Proportion of under-five children with diarrhoea receiving oral rehydration and continued feeding_Percent_Richest 20%,Proportion of under-five children with diarrhoea receiving oral rehydration and continued feeding_Percent_Rural,Proportion of under-five children with diarrhoea receiving oral rehydration and continued feeding_Percent_Total <5 yr,Proportion of under-five children with diarrhoea receiving oral rehydration and continued feeding_Percent_Urban,Proportion of under-five children with diarrhoea receiving oral rehydration and continued feeding_Ratio_Ratio of richest to poorest,Proportion of under-five children with diarrhoea receiving oral rehydration and continued feeding_Ratio_Ratio of urban to rural,Children orphaned by AIDS,Female genital mutilationcutting,Proportion of population in malaria risk areas using effective malaria prevention measures,Condom use at last high-risk sex_Female 15-24 yr,Condom use at last high-risk sex_Male 15-24 yr,Proportion of 1 year-old children fully immunised against DPT,Region Name
Lesotho,97,5.8,4.9,3.1,39,83,83,2,3.5,-2.9,0.1,2.8,0.8,2.1,0,24,26,32,1.3,13,84,24,2194,531,970,276,95,5,2,4,59,70,49,59,48,83,170,320,41,0,35,39,26,48,28,29,14,45,36,44,1.8,1.2,3.3,47,15.4,6.4,10.9,23.3,68,5,0,0,0,0,92,66,91,53,177,88,117,79,93,86,29,54,35,1200,0,620,17,10,15,84,93,43,36,28,0,60,35,90,54,62,88,2.6,1.6,71,63,7,7,73,78,91,85,200,0,0,0,0,0,0,0,92,18,9,13,13,12,1.9,1.1,42,39,2,27,42,1.2,1,49,46,45,43,11,53,0,0,50,51,57,0,1.1,140,0,0,45,60,83,Africa
Liberia,104,6.7,6.5,5.2,27,91,49,1,0.7,3.9,5.4,6.7,0.1,1.1,50,7,18,29,4.1,38,0,22,4129,921,2057,700,73,12,2,3,37,66,41,42,57,49,12,25,5,0,18,21,14,29,21,27,17,37,15,26,2.1,1.8,2.2,11,0.3,0.1,0.2,1,51,4,94,94,94,57,177,62,56,44,280,241,164,74,83,78,34,34,41,990,96,770,23,21,11,0,61,49,46,39,0,157,26,81,32,46,79,3.2,2.4,161,58,4,4,60,73,88,40,230,0,0,0,0,0,0,0,79,21,13,20,15,17,1.6,1.2,91,42,68,52,1,6.1,1.9,7,3,4,5,14,24,41,64,52,53,57,1.6,1.1,33,58,37,16,28,49,Africa
Libya,107,7.6,4.8,2.5,10,0,98,0,5.7,4.9,4.8,4.7,2.3,3.1,0,96,97,97,1,0,0,17,6423,1117,2293,717,99,2,0,0,0,0,52,68,75,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,98,0,139,44,27,16,17,16,107,0,0,0,0,58,16,4,4,0,98,49,26,23,0,144,0,0,0,100,0,0,0,33,13,0,22,0,0,0,98,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,63,40,0,0,0,0,0,0,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,98,Africa
Liechtenstein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe
Lithuania,117,2.3,2,1.5,3,0,92,32,2,3.9,5.3,6.6,0.7,1.4,0,0,0,95,0,0,0,12,3307,391,616,173,98,0,0,0,0,0,71,71,72,95,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,5,0,0,0,0,17,0,92,0,26,17,12,5,6,6,157,0,0,9,0,8,9,11,14,0,95,17,15,11,0,35,0,0,0,100,0,0,0,14,5,0,0,0,0,98,94,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,67,52,0,0,0,0,0,0,0,4,9400,0,0,0,0,0,0,0,0,0,0,0,0,92,Europe
Luxembourg,107,2,1.6,1.7,2,0,99,0,4.7,5.4,4.6,3.9,1.1,-0.3,0,100,100,100,1,0,0,12,516,63,110,29,0,0,0,0,100,0,70,75,80,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,0,5,0,0,0,0,7,0,99,0,22,8,5,3,3,3,184,0,0,0,0,20,12,10,8,0,99,13,13,12,0,6,0,0,0,100,0,0,0,7,2,29,0,100,100,100,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,35,0,0,0,0,0,0,0,8,3200,0,0,0,0,0,0,0,0,0,0,0,0,99,Europe
Madagascar,105,7.3,6.3,4.6,23,78,89,0,0.4,4.4,4.6,4.8,0.8,1.5,57,12,15,21,1.8,36,89,24,21315,5060,10570,3378,82,45,0,15,35,49,44,51,67,89,10,34,0,0,23,23,10,42,26,26,8,49,19,40,4.3,2.1,6.5,40,0.1,0.2,0.1,0.3,86,3,0,0,0,20,147,42,88,72,176,161,104,58,65,62,47,51,61,500,91,240,21,16,6,53,96,48,45,35,0,747,22,90,39,44,82,4.1,2.1,98,43,2,0,34,46,74,70,0,0,0,0,0,0,0,0,86,40,24,37,36,31,1.7,1.2,21,50,62,41,61,1.5,1.2,93,78,80,92,16,81,12,29,14,17,32,2.4,2.2,0,0,46,7,9,89,Africa
Malawi,100,7.3,6.8,6,27,87,97,0,1.9,3.2,4.8,6.2,0.4,0.6,57,51,51,49,1,35,81,24,15381,3673,8116,2829,99,52,3,4,73,46,41,47,54,97,430,910,170,0,40,42,34,55,45,45,35,54,38,56,1.6,1.5,1.5,46,4.9,2.1,3.5,10,86,4,0,0,0,43,157,70,86,58,334,227,164,79,87,83,31,72,77,680,96,460,24,18,12,50,98,52,48,44,0,686,63,89,69,71,84,1.4,1.2,134,53,5,9,80,83,95,96,1000,0,0,0,0,0,0,0,95,17,13,13,13,10,1.3,1.3,0,47,64,50,0,0,0,0,0,0,0,13,36,67,73,69,69,72,1.1,1,610,0,39,31,41,97,Africa
Malaysia,106,4.9,3.5,2.6,3,90,99,5,5.8,4.8,4.6,4.4,1.6,1.4,0,95,96,96,1,0,0,19,28859,5537,10244,2796,99,4,0,0,99,0,64,70,74,97,8,81,0,0,0,0,23,48,0,0,0,0,0,0,2,0,0,0,0,0.1,0.1,0.4,0,2,0,0,0,0,14,0,99,0,54,17,11,6,7,7,151,0,0,30,0,29,7,5,5,18,99,33,28,20,0,579,0,0,0,99,0,0,0,15,6,0,0,99,100,100,95,0,0,0,0,0,0,0,0,91,0,0,0,13,0,0,0,0,17,62,39,0,0,0,0,0,0,0,11,1300,0,0,0,0,0,0,0,0,0,0,0,0,99,Asia
Maldives,103,7.2,6.1,1.7,7,95,0,20,4.6,6.9,10.9,14.5,0.8,6.1,0,97,97,98,1,1,99,21,320,66,104,26,98,0,3,11,95,85,44,61,77,96,0,0,0,0,22,35,9,19,0,0,0,0,32,43,2,1.4,0,35,0,0,0,0,91,5,0,0,0,0,19,22,96,64,266,105,53,10,12,11,133,48,68,140,0,60,21,9,4,44,97,50,41,17,0,5,89,99,93,95,99,1.1,1.1,76,9,32,7,97,98,100,96,0,0,0,0,0,0,0,0,99,24,11,20,17,11,2.3,1.8,100,19,90,80,92,1,1,94,92,93,93,22,870,0,0,0,57,0,0,0,0,0,0,0,0,96,Asia
Mali,104,6.9,7.1,6.2,49,89,72,0,1.9,1.8,1.8,1.8,-0.1,0.6,85,14,22,35,2.5,46,96,24,15840,3723,8525,2995,89,121,10,15,45,35,34,44,51,72,55,110,0,73,14,15,0,0,0,0,0,0,12,19,0,1.5,0,8,0.3,0.1,0.2,1.1,25,3,0,0,0,35,190,38,71,46,373,257,214,169,182,176,3,38,56,460,96,540,30,21,14,79,85,49,49,46,14,728,35,86,38,49,80,2.5,2.1,132,98,2,0,51,64,87,56,0,33,33,33,36,33,0,75,70,31,17,29,27,20,1.8,1.5,0,38,32,18,65,1.5,1.2,96,77,81,92,19,28,8,29,11,14,26,3.5,2.3,0,89,70,27,0,72,Africa
Malta,106,2,2.1,1.3,4,0,96,0,4.4,3.7,3.1,2.5,-0.2,2.2,0,100,100,100,1,0,0,12,418,50,77,20,0,0,0,0,100,0,70,75,80,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,6,0,0,0,0,20,0,96,0,27,11,8,5,7,6,157,0,0,0,0,8,9,8,8,0,99,16,16,9,0,4,0,0,0,0,0,0,0,10,5,0,0,100,100,100,84,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,48,24,0,0,0,0,0,0,0,6,8900,0,0,0,0,0,0,0,0,0,0,0,0,96,Europe
Marshall Islands,0,0,0,0,12,0,92,0,3.2,3.2,3.3,3.3,0,0,0,53,75,83,1.6,21,0,0,55,0,20,5,99,0,0,0,85,77,0,0,0,97,0,0,0,0,27,27,12,39,35,39,37,58,12,33,3.3,2.7,1.6,45,0,0,0,0,77,16,0,0,0,0,105,0,95,73,98,52,38,23,29,26,80,31,53,140,0,0,0,0,0,0,99,0,0,0,0,0,68,99,68,99,97,1.5,1.4,41,22,9,0,99,94,92,97,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,2,0,50,30,92,1.1,1,98,96,96,96,18,0,0,0,0,0,0,0,0,0,0,0,9,23,94,Oceania
Mauritania,106,6.8,5.9,4.5,40,80,75,0,2.3,0.6,0.5,0.5,0.7,1.4,12,9,26,51,5.7,19,77,22,3542,791,1635,522,86,13,4,12,48,16,47,56,59,75,13,24,0,53,4,5,0,12,10,14,4,27,2,8,29.5,4.7,6.2,9,0.4,0.2,0.3,1.1,61,2,0,0,0,21,88,45,73,81,197,125,118,104,120,112,18,46,47,690,100,510,18,11,9,23,91,47,41,33,30,118,21,95,39,61,90,4.6,2.3,81,76,3,0,48,50,52,67,0,0,0,0,0,0,24,66,75,0,0,0,20,0,0,0,21,23,10,5,28,2.9,1.8,83,42,56,75,34,44,10,34,11,20,16,3.2,1.5,0,72,0,0,0,75,Africa
Mauritius,109,4,2.3,1.6,9,95,98,2,6.3,2.5,2.2,1.9,2.7,1.7,0,88,89,91,1,0,0,16,1307,211,344,81,99,0,0,0,98,0,63,69,73,98,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0.4,0.6,0.5,1,0,2,0,0,0,0,31,0,98,0,85,24,19,14,16,15,115,21,0,22,0,60,7,6,7,0,99,29,22,13,0,16,0,0,0,98,0,0,0,21,13,0,0,99,99,100,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,37,19,0,0,0,0,0,0,0,14,1000,0,0,0,0,0,0,0,0,0,0,0,0,98,Africa
Mexico,106,6.7,3.4,2.3,7,88,97,8,4,5.2,5.4,5.6,3.4,1.9,0,79,85,87,1.1,39,0,19,114793,21658,39440,10943,99,34,0,2,80,86,61,71,77,98,32,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0.1,0.1,0.2,27,3,0,0,0,0,87,0,97,18,108,49,29,14,17,16,107,19,0,52,0,50,10,5,5,91,99,43,28,19,0,2195,0,0,87,95,98,0,1.1,38,13,43,8,91,96,97,98,0,0,0,0,0,0,0,0,96,0,0,0,3,0,0,0,0,16,68,46,0,0,0,0,0,0,0,7,790,0,0,0,0,0,0,0,0,0,0,0,0,97,Americas
Micronesia (Federated States of),103,6.9,5,3.4,17,0,72,0,0,1.5,1.5,1.4,1.7,1.8,0,0,0,0,0,0,0,24,112,27,48,13,75,0,0,0,0,0,62,66,69,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,13,0,0,0,0,52,0,83,0,0,56,49,36,47,42,63,0,0,0,0,100,9,7,6,0,96,41,34,24,0,3,0,0,0,100,0,0,0,44,34,0,0,0,0,0,92,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,26,15,0,0,0,0,0,0,0,18,290,0,0,0,0,0,0,0,0,0,0,0,0,84,Oceania
Middle East and North Africa,105,6.7,5,2.8,16,85,48,5,4.8,3.4,3.3,3.3,1.5,2.8,0,70,82,91,1.3,0,0,20,415633,82134,157845,48169,93,351,0,9,62,0,52,63,71,91,74,260,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.1,0.1,0.1,0.1,0,2,0,0,90,0,37,0,92,0,190,72,52,34,38,36,0,0,0,0,0,170,16,8,5,0,96,44,34,24,0,10017,0,0,57,73,84,0,1.5,54,28,0,12,76,86,93,90,6000,0,0,0,0,0,0,0,77,0,0,0,8,0,0,0,75,20,50,30,0,0,1.3,0,72,81,91,0,190,0,0,0,0,0,0,0,160,0,0,0,0,92,
Monaco,0,0,0,0,2,0,99,0,0,4.2,3.3,2.4,0,0,0,0,100,100,0,0,0,0,35,0,7,2,89,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,99,0,0,8,5,3,4,4,169,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,100,100,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,Europe
Mongolia,112,7.6,4.1,2.5,12,0,99,4,0,5.2,5.9,6.6,3.1,2.4,0,29,51,64,2.2,2,99,18,2800,500,934,317,99,2,2,2,99,0,56,61,68,99,0,0,0,0,28,32,17,42,24,29,12,48,21,36,2.5,1.7,4.1,55,0.1,0,0,0,78,4,43,48,46,0,20,87,99,71,0,107,63,26,35,31,72,59,66,47,85,63,15,10,6,70,99,44,32,23,41,65,98,99,98,99,99,1,1,76,26,21,14,53,82,100,98,0,8,9,10,6,9,72,0,99,6,2,5,5,4,2.7,1.2,69,16,71,52,99,1,1,99,99,99,99,5,600,0,0,36,38,41,0,1.1,0,0,0,65,69,99,Asia
Montenegro,107,2.4,1.9,1.6,5,0,90,0,0,3.3,4.3,5.1,1.2,0.6,0,87,90,92,1.1,0,97,13,632,83,145,39,97,0,1,4,100,0,69,76,75,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,35,7,61,64,63,0,24,89,95,25,0,18,13,7,8,7,151,19,13,13,0,8,3,5,10,71,98,10,11,12,79,8,98,100,98,100,100,1,1,16,7,0,16,96,98,99,91,0,5,8,11,3,6,57,0,97,4,1,1,2,2,4.1,0.7,100,7,59,43,94,1,1,99,99,98,98,4,7400,0,0,0,16,0,0,0,0,0,0,0,0,95,Europe
Morocco,107,7.1,4,2.2,19,89,99,9,3.9,4.3,4.3,4.3,2.8,2.8,0,52,70,83,1.6,8,0,19,32273,6094,10790,3048,99,21,0,2,73,0,52,64,72,98,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0.1,0.1,0.1,0.2,66,2,90,92,91,0,18,70,98,52,177,81,53,30,35,33,69,31,15,130,0,100,17,8,6,21,99,47,30,19,56,620,30,95,55,74,92,3.2,1.7,64,28,16,11,61,83,98,95,0,9,9,11,6,9,0,0,77,0,0,4,3,2,0,2.5,0,15,60,38,0,0,1.1,0,80,85,92,15,400,18,25,18,23,28,1.4,1.5,0,0,0,0,0,99,Africa
Mozambique,104,6.6,6.2,4.8,34,83,76,3,1,2.7,3.7,4.7,0.3,1.2,28,5,18,38,7.6,42,60,23,23930,5577,12086,3877,91,86,4,6,58,0,39,43,50,76,750,1400,200,0,37,36,41,43,31,34,16,45,32,43,1.1,1.4,2.7,12,8.2,2.8,5.5,11.3,86,4,0,0,0,30,193,65,73,63,275,226,172,99,107,103,22,41,52,500,100,490,25,21,14,25,90,48,43,37,20,889,37,89,46,55,78,2.4,1.7,151,72,2,7,29,47,77,82,2000,32,33,0,0,33,22,0,92,0,0,17,15,10,0,1.7,20,43,54,40,20,2.4,1.4,48,28,31,39,16,43,40,50,50,55,65,1.3,1.3,800,0,18,33,37,76,Africa
Myanmar,105,6.1,3.4,2,30,93,0,8,2.4,2.5,2.6,2.6,2.8,2.6,0,73,76,83,1.1,0,93,18,48337,8665,14832,3981,93,53,6,8,36,0,50,57,65,52,77,220,0,0,31,32,0,0,0,0,0,0,0,0,0,0,0,46,0.3,0.2,0.3,0.6,81,0,0,0,0,0,17,69,99,76,172,107,84,56,69,62,47,24,65,320,96,200,16,11,8,93,99,40,27,17,44,824,51,96,63,71,90,1.9,1.4,77,48,0,3,78,83,93,99,0,0,0,0,0,0,34,0,83,33,14,24,23,19,2.5,1.3,0,35,42,25,50,1.9,1.5,96,64,72,94,9,250,52,75,56,61,72,1.4,1.3,0,0,11,0,0,99,Asia
Namibia,102,6.5,5.2,3.2,18,83,82,0,2.2,-0.1,2.7,5.2,1.1,2.4,54,17,32,57,3.4,17,89,23,2324,530,994,288,89,2,4,8,81,70,53,61,62,82,100,190,20,0,62,65,61,69,59,62,55,67,65,65,1.1,1,1.2,55,6.5,2.7,4.6,13.4,91,4,0,0,0,20,74,53,85,71,113,73,74,38,45,42,63,24,28,450,0,200,15,9,8,63,88,43,38,26,0,60,60,98,73,81,94,1.6,1.3,49,30,13,5,90,93,99,74,120,0,0,0,0,0,0,0,95,22,7,19,17,12,3.1,1.7,0,29,43,44,46,2,1.4,92,59,67,83,16,160,50,59,60,63,67,1.2,1.1,75,0,34,74,82,82,Africa
Nauru,0,0,0,0,22,0,99,0,0,0,0,0,0,0,0,0,65,65,0,22,0,0,10,0,4,1,99,0,1,1,99,40,0,0,0,99,0,0,0,0,8,13,13,10,8,10,0,25,0,0,0.8,0,0,36,0,0,0,0,65,0,0,0,0,0,84,69,99,76,0,40,40,24,56,40,66,67,65,300,0,0,0,0,0,0,99,0,0,0,0,0,97,98,0,97,0,1,0,32,32,8,3,0,88,88,99,0,0,0,0,0,0,47,0,95,7,3,0,5,0,2.7,0,100,24,0,0,71,1.2,0,88,0,83,0,27,0,0,0,0,0,0,0,0,0,0,0,8,17,99,Oceania
Nepal,103,6.1,5.2,2.7,27,82,92,4,3.1,4.8,4.9,5,0.8,3.2,0,27,31,48,1.8,19,95,23,30486,7043,12883,3453,97,34,8,11,35,50,43,54,69,92,10,49,0,0,25,26,12,49,33,34,30,59,24,40,4.3,1.7,2,50,0.1,0.1,0.1,0.3,66,2,0,0,0,1,81,50,92,45,249,135,83,47,49,48,57,70,93,280,91,170,21,13,6,80,96,44,39,24,0,722,11,82,32,36,73,7.6,2.3,94,39,5,1,88,89,93,88,0,0,0,0,0,0,7,0,58,40,10,30,29,17,4,1.8,20,41,64,42,36,1.5,1,52,42,42,44,18,190,39,36,39,39,44,0.9,1.1,0,0,0,0,45,92,Asia
Netherlands,105,2.4,1.6,1.8,3,0,97,0,3.2,2.9,3.5,4,2.2,-0.6,0,100,100,100,1,0,0,12,16665,2019,3526,907,0,1,0,0,100,0,74,77,81,0,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0.1,0.1,0.1,0.2,0,8,0,0,0,0,5,0,97,0,16,8,6,4,4,4,169,0,0,0,0,6,8,9,8,0,99,17,13,11,0,181,0,0,0,0,0,0,0,7,3,14,0,100,100,100,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,52,35,0,0,0,0,0,0,0,0,10500,0,0,0,0,0,0,0,0,0,0,0,0,97,Europe
New Zealand,105,3.1,2.1,2.2,3,0,94,0,3.1,4.1,3,2.1,2,-0.2,0,0,0,0,0,0,0,14,4415,612,1091,320,0,0,0,0,0,0,71,75,81,95,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,8,0,0,0,0,29,0,95,0,21,11,7,5,7,6,157,0,0,0,0,15,9,8,7,0,95,22,17,15,0,64,0,0,0,0,0,0,0,9,5,23,0,100,100,100,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,47,20,0,0,0,0,0,0,0,6,3300,0,0,0,0,0,0,0,0,0,0,0,0,95,Oceania
Nicaragua,109,6.9,4.8,2.6,13,81,98,11,4.5,4.5,4.5,4.6,1.9,2.9,0,37,52,63,1.7,28,56,22,5870,1319,2390,684,98,4,1,1,74,78,54,64,74,98,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0.2,0.1,0.1,0.2,76,5,0,0,0,2,109,58,99,54,161,66,42,22,29,26,80,31,43,63,2,95,14,7,5,97,99,46,37,23,0,138,42,99,56,74,92,2.4,1.7,50,22,20,6,68,85,98,99,0,0,0,0,0,0,0,0,90,9,1,7,6,4,6.6,1.7,0,22,61,39,72,1.3,1.1,93,77,81,87,9,350,53,64,55,59,64,1.2,1.2,0,0,0,0,0,98,Americas
