Country or Area,Poorest 20% Learning materials at home - Playthings,Total Learning materials at home - Playthings,Richest 20% Learning materials at home - Playthings,Male Net attendance ratio in secondary education,Female Net attendance ratio in secondary education,Ratio of school attendance of orphans to school attendance of non-orphans,Gross enrolment ratio of girls to boys in primary education,Ratio of girls to boys starting grade 1 who reach grade 5,Proportion of pupils starting grade 1 who reach grade 5,Female 15-24 yr Literacy rate of 15-24 year-olds,Male 15-24 yr Literacy rate of 15-24 year-olds,Urban Net attendance ratio in primary education (NAR),Ratio of richest to poorest Net attendance ratio in primary education (NAR),Female Net attendance ratio in primary education (NAR),Poorest 20% Net attendance ratio in primary education (NAR),Richest 20% Net attendance ratio in primary education (NAR),Ratio of urban to rural Net attendance ratio in primary education (NAR),Rural Net attendance ratio in primary education (NAR),Male Net attendance ratio in primary education (NAR),Male Gross enrolment ratio in pre-primary education,Female Gross enrolment ratio in pre-primary education,Male Gross enrolment ratio in primary education,Female Gross enrolment ratio in primary education,Adult literacy rate,Gross enrolment ratio in lower secondary education,Gross enrolment ratio of girls to boys in secondary education,Poorest 20% Adult support for learning,Male Adult support for learning,Total Adult support for learning,Richest 20% Adult support for learning,Female Adult support for learning,Father's support for learning,Ratio of adult literacy rate of females to males,Central government expenditure allocated to education,Proportion of pupils starting grade 1 who reach grade 5 (survey data),Poorest 20% Attendance in early childhood education,Male Attendance in early childhood education,Total Attendance in early childhood education,Richest 20% Attendance in early childhood education,Female Attendance in early childhood education,Male Net enrolment ratio in secondary education,Female Net enrolment ratio in secondary education,Male Net enrolment ratio in primary education (NER),Female Net enrolment ratio in primary education (NER),Total Net enrolment ratio in primary education (NER),Gross enrolment ratio in upper secondary education,Poorest 20% Learning materials at home - Children's books,Total Learning materials at home - Children's books,Richest 20% Learning materials at home - Children's books
Malta,0.7837837837837838,0.7577464788732394,0.6658227848101266,0.8877551020408163,0.8857142857142857,0.7627715795654721,0.7272727272727273,0.35294117647058826,0.726027397260274,0.99,0.97,0.966,0.0624,0.8383838383838383,0.39797979797979793,0.48,0.30303030303030304,0.9757575757575756,0.8404040404040405,0.7151515151515152,0.7702702702702703,0.3897058823529412,0.43478260869565216,0.92,0.7368421052631579,0.4895833333333333,0.8229166666666666,0.9224489795918368,0.9244897959183672,0.962,0.926530612244898,0.8987341772151899,0.8956521739130435,0.3333333333333333,0.99,0.21153846153846154,0.2372448979591837,0.25,0.5463917525773195,0.25773195876288657,0.8045977011494253,0.7826086956521741,0.8888888888888888,0.9104477611940298,0.8769230769230769,0.5705521472392638,0.4,0.44948453608247424,0.8101010101010101
Marshall Islands,0.6588077439141273,0.6919338727399862,0.6580916898584553,0.6224489795918368,0.6428571428571429,0.7606837606837606,0.6818181818181818,0.35294117647058826,0.7671232876712328,0.99,0.99,0.98,0.12,1.0,0.31313131313131315,0.48,0.30303030303030304,0.9595959595959596,1.0,0.26666666666666666,0.3108108108108108,0.3970588235294117,0.43478260869565216,0.94,0.7982456140350878,0.6354166666666666,0.6496003668763104,0.7236137851366959,0.7250288794763189,0.8169213836477991,0.7254492362982935,0.6049996019425201,0.8173913043478261,0.2,0.88,0.09230769230769233,0.020408163265306117,0.5,0.24742268041237114,0.030927835051546393,0.6666666666666666,0.7173913043478259,0.87037037037037,0.8669154228855719,0.9205128205128202,0.5398773006134969,0.24069340186199611,0.3423123473600035,0.5195381487834321
Mauritania,0.3918918918918919,0.5070422535211268,0.5443037974683544,0.21428571428571427,0.17346938775510204,0.5641025641025641,0.8181818181818182,0.5098039215686274,0.6027397260273972,0.65,0.71,0.72,0.08,0.6060606060606061,0.8282828282828283,0.82,0.4545454545454546,0.494949494949495,0.6565656565656566,0.07878787878787878,0.08783783783783784,0.375,0.463768115942029,0.58,0.06140350877192983,0.4479166666666667,0.40625,0.4897959183673469,0.4897959183673469,0.64,0.4795918367346938,0.37974683544303794,0.6869565217391305,0.2,0.77,0.030769230769230767,0.3673469387755102,0.8775510204081632,0.1134020618556701,0.3917525773195876,0.26436781609195403,0.22826086956521735,0.5714285714285714,0.6417910447761194,0.7846153846153846,0.11042944785276074,0.010752688172043013,0.08247422680412371,0.21212121212121213
Mauritius,0.6588077439141273,0.6919338727399862,0.6580916898584553,0.3163265306122449,0.2959183673469388,0.811965811965812,0.7272727272727273,0.5098039215686274,0.9726027397260274,0.98,0.96,0.83,0.12,0.9696969696969696,0.5353535353535354,0.8,0.3636363636363637,0.6767676767676768,1.0,0.5818181818181818,0.6418918918918919,0.375,0.427536231884058,0.89,0.6754385964912281,0.6041666666666666,0.5416666666666666,0.54421768707483,0.54421768707483,0.5766666666666665,0.5476190476190476,0.3512658227848101,0.8260869565217391,0.13333333333333333,0.772,0.09230769230769233,0.2959183673469388,0.32653061224489793,0.4845360824742268,0.26804123711340205,0.2413793103448276,0.2391304347826087,0.873015873015873,0.9104477611940298,1.0,0.4969325153374233,0.021505376344086027,0.030927835051546393,0.101010101010101
Mexico,0.7432432432432432,0.6901408450704225,0.7341772151898734,0.42857142857142855,0.4877551020408163,0.7435897435897436,0.6818181818181818,0.5686274509803921,0.9178082191780822,0.98,0.98,0.9025,0.07200000000000001,0.8787878787878788,0.5328282828282829,0.59,0.3257575757575757,0.8585858585858586,0.8661616161616161,0.6060606060606061,0.6824324324324325,0.4926470588235294,0.5217391304347826,0.93,0.8596491228070176,0.6770833333333334,0.7604166666666666,0.8979591836734694,0.8775510204081632,0.94,0.8469387755102041,0.6329113924050633,0.8434782608695652,0.26666666666666666,0.77,0.24615384615384614,0.8877551020408163,0.8775510204081632,0.6082474226804123,0.8762886597938144,0.6666666666666666,0.7065217391304348,0.984126984126984,1.0,0.9846153846153848,0.3496932515337423,0.1827956989247312,0.010309278350515464,0.7373737373737373
Monaco,0.6588077439141273,0.6919338727399862,0.6580916898584553,0.5703755339345039,0.5798192532827089,0.7627715795654721,0.6818181818181818,0.5490196078431373,0.9452054794520548,0.99,0.99,0.8813114455084354,0.10568099642372658,0.8162795879451135,0.5881933778530154,0.7350180046861513,0.34246915115588233,0.8217924802056124,0.8244458377666305,0.3393939393939394,0.3716216216216216,0.38235294117647056,0.42028985507246375,0.98,0.6666666666666666,0.5729166666666666,0.6496003668763104,0.7236137851366959,0.7250288794763189,0.8169213836477991,0.7254492362982935,0.6049996019425201,0.8521739130434782,0.2587301587301588,0.9031522702104097,0.22661001788908747,0.216186125613036,0.3896189289669356,0.4896277871014144,0.22159354271557596,0.8160919540229885,0.8043478260869565,0.9206349206349206,0.9253731343283582,0.9384615384615383,0.4662576687116564,0.24069340186199611,0.3423123473600035,0.5195381487834321
Mongolia,1.0,0.9577464788732394,0.7848101265822784,0.9285714285714286,0.9693877551020408,0.8717948717948718,0.6590909090909091,0.5686274509803921,0.9178082191780822,0.97,0.94,0.97,0.12,0.6262626262626263,0.37373737373737376,0.56,0.30303030303030304,0.9494949494949496,0.7070707070707071,0.4545454545454545,0.527027027027027,0.5514705882352942,0.5797101449275363,0.97,0.6140350877192983,0.6770833333333334,0.4583333333333333,0.5714285714285714,0.6020408163265306,0.73,0.6326530612244898,0.5189873417721519,0.8782608695652174,0.26666666666666666,0.99,0.4,0.21428571428571427,0.3775510204081632,0.8556701030927835,0.17525773195876287,0.6666666666666666,0.7173913043478259,1.0,0.9850746268656716,0.3538461538461539,0.5276073619631901,0.06451612903225806,0.2371134020618557,0.4848484848484849
Montenegro,0.6621621621621622,0.5492957746478874,0.4177215189873418,0.9183673469387756,0.9387755102040816,0.7627715795654721,0.6590909090909091,0.5490196078431373,0.9452054794520548,0.99,0.99,0.97,0.12,0.898989898989899,0.4141414141414141,0.59,0.30303030303030304,0.98989898989899,0.8787878787878788,0.18787878787878787,0.19594594594594594,0.4338235294117647,0.4710144927536232,0.98,0.8333333333333334,0.6145833333333334,0.9166666666666666,0.979591836734694,0.9897959183673468,1.0,1.0,1.0,0.8521739130434782,0.2,0.97,0.09230769230769233,0.08163265306122447,0.19387755102040816,0.6391752577319587,0.07216494845360824,0.8160919540229885,0.8043478260869565,0.8852258852258851,0.9024110218140072,0.8520710059171601,0.5521472392638037,0.5376344086021505,0.7938144329896907,0.9292929292929292
Morocco,0.25675675675675674,0.19718309859154928,0.08860759493670886,0.3979591836734694,0.3673469387755102,0.8205128205128205,0.5681818181818182,0.5294117647058824,0.8767123287671232,0.72,0.87,0.96,0.08800000000000001,0.9696969696969696,0.9393939393939394,0.98,0.3636363636363637,0.8383838383838383,0.9696969696969696,0.3878787878787879,0.3310810810810811,0.4926470588235294,0.4855072463768116,0.56,0.6140350877192983,0.5208333333333334,0.3645833333333333,0.4795918367346938,0.4897959183673469,0.68,0.5,0.7088607594936709,0.5565217391304348,0.26666666666666666,0.9133333333333332,0.09230769230769233,0.11224489795918367,0.07142857142857142,0.8041237113402062,0.12371134020618554,0.6436781609195402,0.5978260869565217,0.9206349206349206,0.8955223880597015,0.3538461538461539,0.32515337423312884,0.0967741935483871,0.21649484536082475,0.5252525252525253
Mozambique,0.6588077439141273,0.6919338727399862,0.6580916898584553,0.21428571428571427,0.20408163265306126,0.7094017094017094,0.4772727272727273,0.4117647058823529,0.7713684360730597,0.65,0.79,0.89,0.08800000000000001,0.898989898989899,0.9292929292929292,1.0,0.33333333333333337,0.7878787878787878,0.8888888888888888,0.10303030303030304,0.11486486486486487,0.5367647058823529,0.4927536231884058,0.56,0.13157894736842105,0.4166666666666667,0.5,0.4591836734693878,0.4795918367346938,0.5,0.4897959183673469,0.2531645569620253,0.5304347826086957,0.26666666666666666,0.6,0.09230769230769233,0.020408163265306117,0.5,0.24742268041237114,0.030927835051546393,0.057471264367816084,0.07608695652173914,0.9206349206349206,0.8358208955223879,0.9846153846153848,0.04294478527607362,0.021505376344086027,0.030927835051546393,0.101010101010101
Myanmar,0.6891891891891891,0.5633802816901409,0.6033755274261602,0.5306122448979592,0.5408163265306123,0.7521367521367521,0.7045454545454546,0.6666666666666666,0.6575342465753424,0.96,0.96,0.93,0.096,0.8585858585858586,0.7777777777777778,0.95,0.30303030303030304,0.898989898989899,0.8484848484848485,0.054545454545454536,0.060810810810810814,0.5735294117647058,0.6159420289855072,0.92,0.3771929824561404,0.6666666666666666,0.4375,0.5918367346938775,0.5918367346938775,0.76,0.5918367346938775,0.5569620253164557,0.8260869565217391,0.2,0.93,0.12307692307692307,0.6428571428571429,0.11224489795918367,0.4742268041237113,0.6185567010309279,0.4252873563218391,0.4782608695652174,0.7142857142857143,0.6716417910447762,0.9846153846153848,0.2085889570552147,0.1039426523297491,0.3161512027491409,0.44107744107744096
Namibia,0.8648648648648649,0.9718309859154929,0.9367088607594936,0.4795918367346938,0.6326530612244898,0.8547008547008547,0.6818181818181818,0.6666666666666666,0.7671232876712328,0.95,0.91,0.94,0.08800000000000001,0.898989898989899,0.7272727272727273,0.8,0.30303030303030304,0.9191919191919192,0.8686868686868687,0.10303030303030304,0.11486486486486487,0.4411764705882353,0.4782608695652174,0.89,0.2456140350877193,0.4166666666666667,0.3645833333333333,0.5102040816326531,0.5102040816326531,0.71,0.5102040816326531,0.12658227848101267,0.8608695652173913,0.3333333333333333,0.89,0.09230769230769233,0.2959183673469388,0.32653061224489793,0.4845360824742268,0.26804123711340205,0.2413793103448276,0.2391304347826087,0.7460317460317459,0.8358208955223879,0.9692307692307692,0.15950920245398773,0.010752688172043013,0.041237113402061855,0.12121212121212123
