,Ratio of life expectancy at birth of females to males,Total fertility rate (TFR)_1970.0,Total fertility rate (TFR)_1990.0,Total fertility rate (TFR)_2011.0,Neonatal mortality rate,Proportion of new borns protected against tetanus,Proportion of 1 year-old children fully immunised against Haemophilus influenzae type B,Debt service as a percentage of exports of goods and services,Average annual rate of reduction of under-five mortality rate_1970-1990,Average annual rate of reduction of under-five mortality rate_1990-2000,Average annual rate of reduction of under-five mortality rate_1990-2011,Average annual rate of reduction of under-five mortality rate_2000-2011,Average annual rate of reduction of total fertility rate_1970-1990,Average annual rate of reduction of total fertility rate_1990-2011,Proportion of population with access to improved sanitation_Percent_Rural,Proportion of population with access to improved sanitation_Percent_Total,Proportion of population with access to improved sanitation_Percent_Urban,Proportion of population with access to improved sanitation_Ratio_Ratio of urban to rural,Proportion of women 20-24 year-olds who gave birth before age 18,Proportion of pupils starting grade 1 who reach grade 5 (survey data),Population size_Percent_Total 10-19 yr,Population size_Thousand_Total,Population size_Thousand_Total 10-19 yr,Population size_Thousand_Total <18 yr,Population size_Thousand_Total <5 yr,Proportion of 1 year-old children immunised against TB (BCG),Annual number of under-five deaths,Prevalence of underweight (severe) - WHO,Prevalence of wasting (moderate and severe) - WHO,Institutional deliveries,Antenatal care coverage for at least four visits,Life expectancy at birth_1970.0,Life expectancy at birth_1990.0,Life expectancy at birth_2011.0,Proportion of 1 year-old children fully immunised against Hepatitis B,People living with HIVAIDS_Female 15+ yr,People living with HIVAIDS_Total,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Female 15-19 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Female 15-24 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Female 15-24 yr Poorest 20%,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Female 15-24 yr Richest 20%,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Male 15-19 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Male 15-24 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Male 15-24 yr Poorest 20%,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Male 15-24 yr Richest 20%,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Rural Female 15-24 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Urban Female 15-24 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Ratio_Female 15-24 yr Ratio of richest to poorest,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Ratio_Female 15-24 yr Ratio of urban to rural,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Ratio_Male 15-24 yr Ratio of richest to poorest,Contraceptive prevalence rate (CPR),Adult HIVAIDS prevalence rate_Female 15-24 yr,Adult HIVAIDS prevalence rate_Male 15-24 yr,Adult HIVAIDS prevalence rate_Total 15-24 yr,Adult HIVAIDS prevalence rate_Total 15-49 yr,Timely complementary feeding rate,Central government expenditure allocated to health',Child discipline_Total,Adolescent birth rate,Proportion of under-five children with suspected pneumonia taken to health provider,Proportion of 1 year-old children fully immunised against polio (OPV),Early initiation of breastfeeding (within one hour of birth),Under-five mortality rate (U5MR)_Deaths per 1000 live births_1970.0_Total,Under-five mortality rate (U5MR)_Deaths per 1000 live births_1990.0_Total,Under-five mortality rate (U5MR)_Deaths per 1000 live births_2000.0_Total,Under-five mortality rate (U5MR)_Deaths per 1000 live births_2011.0_Female,Under-five mortality rate (U5MR)_Deaths per 1000 live births_2011.0_Male,Under-five mortality rate (U5MR)_Deaths per 1000 live births_2011.0_Total,Under-five mortality rate (U5MR)_Rank_2011.0_Total,Exclusive breastfeeding rate,Continued breastfeeding rate,Maternal mortality ratio reported,Maternal mortality ratio (MMR),Crude death rate (CDR)_1970.0,Crude death rate (CDR)_1990.0,Crude death rate (CDR)_2011.0,Proportion of households consuming iodized salt,Proportion of 1 year-old children immunised against DPT1,Crude birth rate (CBR)_1970.0,Crude birth rate (CBR)_1990.0,Crude birth rate (CBR)_2011.0,Annual number of births (Births),Proportion of births attended by skilled health personnel_Percent_Poorest 20%,Proportion of births attended by skilled health personnel_Percent_Richest 20%,Proportion of births attended by skilled health personnel_Percent_Rural,Proportion of births attended by skilled health personnel_Percent_Total,Proportion of births attended by skilled health personnel_Percent_Urban,Proportion of births attended by skilled health personnel_Ratio_Ratio of richest to poorest,Proportion of births attended by skilled health personnel_Ratio_Ratio of urban to rural,Infant mortality rate (IMR)_1990.0,Infant mortality rate (IMR)_2011.0,Caesarean section,Prevalence of overweight (moderate and severe) - WHO,Proportion of population with sustainable access to an improved water source_Rural,Proportion of population with sustainable access to an improved water source_Total,Proportion of population with sustainable access to an improved water source_Urban,Proportion of 1 year-old children immunised against measles,Proportion of under-five children with suspected pneumonia receiving antibiotics,Antenatal care coverage (ANC),Prevalence of underweight (moderate and severe) - WHO_Percent_Poorest 20%,Prevalence of underweight (moderate and severe) - WHO_Percent_Richest 20%,Prevalence of underweight (moderate and severe) - WHO_Percent_Rural,Prevalence of underweight (moderate and severe) - WHO_Percent_Total <5 yr,Prevalence of underweight (moderate and severe) - WHO_Percent_Urban,Prevalence of underweight (moderate and severe) - WHO_Ratio_Ratio of poorest to richest,Prevalence of underweight (moderate and severe) - WHO_Ratio_Ratio of rural to urban,Routine EPI vaccines financed by government,Prevalence of stunting (moderate and severe) - WHO,Reduction in under-five mortality rate_1990.0,Reduction in under-five mortality rate_2000.0,Birth registration_Poorest 20%,Birth registration_Ratio of richest to poorest,Birth registration_Ratio of urban to rural,Birth registration_Richest 20%,Birth registration_Rural,Birth registration_Total,Birth registration_Urban,Proportion of infants with low birth weight,Lifetime risk of maternal death,Proportion of under-five children with diarrhoea receiving oral rehydration and continued feeding_Percent_Total <5 yr,Condom use at last high-risk sex_Female 15-24 yr,Condom use at last high-risk sex_Male 15-24 yr,Proportion of 1 year-old children fully immunised against DPT,Sub-region Name,Region Name
France,108,2.5,1.8,2,2,87,97,22.9166666666667,3.6,4.9,3.6,2.5,1.8,-0.6,100,100,100,1,3.16666666666667,99.375,12,63126,7482,13837,3985,89,3,0.875,4.25,100,80.4285714285714,72,77,82,65,46,160,39.2,41.3333333333333,27.2,53.6,32.3333333333333,38,22,48.6666666666667,32.8,48.2,2.58,1.54,2.56666666666667,71,0.1,0.2,0.1,0.4,50,9,66.5714285714286,12,83.2857142857143,99,35.125,18,9,5,4,5,4,169,22.4444444444444,11.75,11.4,8,11,9,9,65.0909090909091,99,17,13,13,792,98.5,99.625,98.8888888888889,100,99.6666666666667,1,1,7,3,21,4,100,100,100,89,68.8333333333333,100,3.71428571428571,1.57142857142857,2.625,2.375,2.25,3.85,1.325,50,9.375,53,24,97.7142857142857,1,1,99.4285714285714,99.1428571428571,99.1428571428571,99,7.5,6200,38.8571428571429,54.6666666666667,60.6666666666667,99,Western Europe,Europe
Gabon,103,4.7,5.2,3.2,25,75,45,3,2.02093023255814,1.4,1.7,2.1,-0.5,2.3,30,33,33,1.1,35,83.4358974358974,23,1534,346,642,188,89,3,2,4,85,63,47,61,63,45,24,46,27.2432432432432,29.0526315789474,18.5806451612903,38.3870967741935,33.5925925925926,36.6896551724138,23.8260869565217,47.0869565217391,24.3513513513513,36.8648648648649,3.91290322580645,1.87567567567568,2.56086956521739,33,3,1.2,2.1,5,62,1,87.9285714285714,114.931818181818,48,44,71,221.302325581395,94,82,59,72,66,44,6,9,520,230,20,11,9,36,69,34,38,27,42,35.4047619047619,84.2142857142857,67,86,92,3.99285714285714,1.4,69,49,6,6,41,87,95,55,39.4782608695652,94,25.1515151515152,11.9393939393939,21.8461538461538,8,14.8717948717949,2.30606060606061,1.56666666666667,100,25,31,20,88,1,1,92,87,89,90,14,130,25,36.551724137931,51.1851851851852,45,Sub-Saharan Africa,Africa
Gambia,104,6.1,6.1,4.8,34,91,96,5,2.8,2.3,2.3,2.4,0,1.1,65,68,70,1.1,23,93,24,1776,421,897,292,90,6,4,10,56,72,38,53,58,96,8,14,33,33,20,48,33.5925925925926,36.6896551724138,23.8260869565217,47.0869565217391,24,41,2.4,1.7,2.56086956521739,13,1.2,0.4,0.8,1.5,34,3,90,104,69,95,52,286,165,130,94,107,101,23,34,31,730,360,26,13,9,21,99,51,47,38,67,34,58,41,57,77,1.7,1.9,78,58,3,2,85,89,92,91,70,98,24,9,22,18,12,2.6,1.9,100,24,39,23,46,1.3,1,61,52,53,54,10,56,39,49,51.1851851851852,96,Sub-Saharan Africa,Africa
Georgia,110,2.6,2.2,1.5,15,88.125,92,15,5.42727272727273,3.6,3.9,4.2,0.9,1.6,93,95,96,1,6,98,13,4329,541,892,258,96,1,1,2,98,90,67,71,74,92,1,5,6,7.66666666666667,1.66666666666667,8.66666666666667,3,7,2,14,5.4,7.6,6.6,3.28,6.3,53,0.1,0.2,0.2,0.2,43,3,67,44,74,90,69,123.090909090909,47,33,18,23,21,91,55,17,19,67,9,9,11,100,95,19,17,12,51,95,99,98,100,99,1,1,40,18,24,20,96,98,100,94,56,98,8,2.4,1,1,1,9.64,1.6,78,11,56,37,99,1,1,98,98,99,99,5,960,40,33,57.5,94,Western Asia,Asia
Germany,106,2,1.4,1.4,2,87,93,22.9166666666667,5.6,4.5,3.6,2.7,1.9,-0.2,100,100,100,1,3.16666666666667,99.375,10,82163,8059,13437,3504,89,3,0.875,4.25,100,80.4285714285714,71,75,80,93,11,73,39.2,41.3333333333333,27.2,53.6,32.3333333333333,38,22,48.6666666666667,32.8,48.2,2.58,1.54,2.56666666666667,71.6666666666667,0.133333333333333,0.1,0.1,0.1,50,8,66.5714285714286,9,83.2857142857143,95,35.125,26,9,5,4,4,4,169,22.4444444444444,11.75,11.4,7,12,11,11,65.0909090909091,99,14,11,9,699,98.5,99.625,98.8888888888889,100,99.6666666666667,1,1,7,3,29,4,100,100,100,99,68.8333333333333,100,3.71428571428571,1.57142857142857,2.625,2.375,2.25,3.85,1.325,50,9.375,53,26,97.7142857142857,1,1,99.4285714285714,99.1428571428571,99.1428571428571,99,7.5,10600,38.8571428571429,54.6666666666667,60.6666666666667,99,Western Europe,Europe
Ghana,103,7,5.6,4.1,30,88,91,3,2.1,2,2.1,2.2,1.1,1.5,8,14,19,2.4,16,81,22,24966,5412,11174,3591,98,60,3,9,67,87,49,57,64,91,110,230,28,28,17,34,30,34,23,50,22,34,2.1,1.5,2.1,34,0.9,0.4,0.6,1.5,76,3,94,70,41,91,52,183,121,99,72,83,78,34,63,44,450,350,17,11,8,32,94,47,39,31,776,39,98,54,68,88,2.5,1.6,76,52,11,6,80,86,91,91,56,96,19,9,16,14,11,2.2,1.5,37.2162162162162,28,36,21,47,1.7,1.3,82,55,63,72,13,68,35,36.551724137931,42,91,Sub-Saharan Africa,Africa
Greece,106,2.4,1.4,1.5,3,87,83,15.25,5.5,5,5,5.1,2.5,-0.3,97,98,99,1,2.66666666666667,99,10,11390,1087,2001,600,91,1,0.8,4.6,99.1428571428571,80.75,72,77,80,95,3,11,39.25,40.25,25.75,55.75,32,35,19,52,31.75,48.25,2.875,1.6,3.1,76,0.1,0.1,0.1,0.2,53.4,7,62.4,12,86.6,99,30.8,38,13,8,4,5,4,169,22.6,16.4,9.85714285714286,3,8,9,10,67,99,17,10,10,117,98.4,99.6,99,99.625,99.6,1,1,12,4,26.4285714285714,19.4,99,100,100,99,69.2,98.8888888888889,3.8,2,2.2,2.2,2.4,2.05,1.12,100,9.6,65,43,97.4,1,1,99.6,99.2,99.2,99,5.75,25500,40.6,50.5,59,99,Southern Europe,Europe
Grenada,104,4.6,3.8,2.2,7,83.5714285714286,94,12,4.06774193548387,2.9,2.4,1.9,0.9,2.6,97,97,96,1,20.3333333333333,89.3846153846154,20,105,20,35,10,94.0689655172414,0,1.78571428571429,2.56521739130435,83.56,81.25,64,69,76,94,217.035714285714,466.068965517241,35.8,65,25.1818181818182,50.5454545454546,38.1428571428571,60,21.25,50.75,30.75,44.4166666666667,3.13636363636364,1.64166666666667,2.7,54,0.383333333333333,0.317857142857143,0.337037037037037,0.839285714285714,71.5714285714286,4,77.6666666666667,53,64.2777777777778,95,51.15,105.709677419355,21,16,12,13,13,125,33.7826086956522,33.6818181818182,0,24,9,8,6,66.2666666666667,98,28,28,19,2,65.375,94.625,75.75,99,92.15,2.325,1.375,17,10,25.5263157894737,6.91304347826087,82.3703703703704,90.962962962963,97,95,44.4615384615385,100,13.8333333333333,3.58333333333333,9.92857142857143,6.04166666666667,5.64285714285714,6.04166666666667,1.9,19,18.5652173913043,39,18,79.8461538461538,1.20769230769231,1.07142857142857,91.8461538461538,84.6428571428571,89.3181818181818,89,9,1700,44,46.2727272727273,63.5,94,Latin America and the Caribbean,Americas
Guatemala,111,6.2,5.6,3.9,15,85,85,10,4,4.8,4.5,4.2,0.6,1.7,70,78,87,1.2,22,89.3846153846154,23,14757,3467,7072,2192,89,14,1.78571428571429,1,51,81.25,52,62,71,85,26,65,20,22,5,41,24,24,21.25,50.75,14,32,7.8,2.2,2.7,54,0.5,0.4,0.4,0.8,71,2,77.6666666666667,92,64,86,56,172,78,48,28,33,30,74,50,46,140,120,15,9,5,76,91,44,39,32,473,20,95,37,52,77,4.7,2.1,56,24,16,5,87,92,98,87,44.4615384615385,93,21,3,16,13,8,6.5,1.9,19,48,61,37,79.8461538461538,1.20769230769231,1,91.8461538461538,97,97,96,11,190,37,27,74,85,Latin America and the Caribbean,Americas
Guinea,106,6.8,6.7,5.2,39,80,59,5,1.6,2.7,2.8,3,0.1,1.3,11,18,32,2.9,44,96,23,10222,2334,5045,1691,93,48,7,8,39,50,34,44,54,59,41,85,27.2432432432432,29.0526315789474,18.5806451612903,38.3870967741935,33.5925925925926,36.6896551724138,23.8260869565217,47.0869565217391,24.3513513513513,36.8648648648649,3.91290322580645,1.87567567567568,2.56086956521739,9,0.9,0.4,0.6,1.4,32,1,87.9285714285714,153,42,57,40,316,228,175,123,128,126,12,48,44.6136363636364,980,610,30,21,13,41,86,49,46,38,394,26,57,31,46,84,2.2,2.7,135,79,2,6.61111111111111,65,74,90,58,39.4782608695652,88,24,19,23,21,15,1.3,1.5,24,40,45,28,21,4,2.4,83,33,43,78,12,30,33,36.551724137931,51.1851851851852,59,Sub-Saharan Africa,Africa
Guinea-Bissau,107,6.1,6.6,5,44,80,76,3,0.7,1.2,1.3,1.3,-0.5,1.4,9,20,44,4.9,31,79,23,1547,349,739,244,93,9,5,6,42,70,37,43,48,76,12,24,12,15,6,25,33.5925925925926,36.6896551724138,23.8260869565217,47.0869565217391,8,22,4.3,2.8,2.56086956521739,14,2,0.9,1.5,2.5,43,2,82,137,52,73,55,242,210,186,147,174,161,7,38,65,410,790,26,22,16,12,92,46,46,38,59,19,79,27,44,69,4,2.6,125,98,5.36585365853659,3,53,64,91,61,35,93,22,11,21,18,13,2.1,1.6,37.2162162162162,32,24,14,17,2,1.4,35,21,24,30,11,25,19,50,51.1851851851852,76,Sub-Saharan Africa,Africa
Guyana,109,5.6,2.6,2.2,20,90,93,2,1,2.5,2.7,2.8,3.8,0.7,82,84,88,1.1,16,100,24,756,181,297,60,97,0,2,5,89,79,56,61,70,93,3,6,53,54,37,72,45,47,25,65,47,72,2,1.5,2.6,43,0.3,0.2,0.3,1.1,81,7,76,97,65,93,43,78,63,49,32,40,36,68,33,49,86,280,12,10,6,11,97,37,25,18,13,81,96,90,92,98,1.2,1.1,48,29,13,6,93,94,98,98,18,92,16,4,12,11,7,3.8,1.7,19,18,43,27,84,1.1,1,92,87,88,91,14,150,50,46.2727272727273,76,93,Latin America and the Caribbean,Americas
Haiti,104,5.8,5.4,3.3,25,70,91.3235294117647,6,2.3,3.4,3.4,3.4,0.3,2.4,10,17,24,2.4,15,85,22,10124,2270,4271,1245,75,19,6,10,25,54,47,55,62,91.5882352941177,61,120,31,34,18,41,34,40,28,52,26,38,2.2,1.4,1.9,32,1.1,0.4,0.8,1.8,90,1,77.6666666666667,69,31,59,44,229,143,102,66,74,70,40,41,35,630,350,18,13,9,3,83,39,37,26,266,6,68,15,26,47,10.5,3,99,53,3,4,51,69,85,59,3,85,22,6,20,18,12,3.6,1.7,19,29,51,31,72,1.3,1.1,92,78,81,87,25,83,40,23,51,59,Latin America and the Caribbean,Americas
Holy See,107.333333333333,2.73333333333333,1.81666666666667,1.43333333333333,3.42857142857143,87,92.7857142857143,15.25,5.68,5.81428571428572,5.34285714285714,4.93571428571428,1.99166666666667,0.975,94.75,96.3333333333333,97.6666666666667,1.03333333333333,2.66666666666667,99,11.5,0,1293,0,0,96.625,0.5,0.8,4.6,99.1428571428571,80.75,68.8333333333333,73.5833333333333,78,92.7692307692308,25.25,60.6666666666667,39.25,40.25,25.75,55.75,32,35,19,52,31.75,48.25,2.875,1.6,3.1,56.75,0.125,0.16,0.125,0.285714285714286,53.4,6.21428571428571,62.4,13.2857142857143,86.6,95.0714285714286,30.8,38.6,17.7142857142857,9.78571428571429,5.35714285714286,6.5,5.71428571428571,162.857142857143,22.6,16.4,9.85714285714286,10.25,8.5,8.75,9.66666666666667,67,96.7857142857143,19.25,13.5833333333333,10.25,129.166666666667,98.4,99.6,99,99.625,99.6,1,1,15.4285714285714,5.14285714285714,26.4285714285714,19.4,98.4615384615385,99.0769230769231,99.4615384615385,93.5,69.2,98.8888888888889,3.8,2,2.2,2.2,2.4,2.05,1.12,100,9.6,65.9285714285714,40.7857142857143,97.4,1,1,99.6,99.2,99.2,99,5.75,9841.66666666667,40.6,50.5,59,95.0714285714286,Southern Europe,Europe
Honduras,107,7.3,5.1,3.1,11,94,98,5,5.2,4.5,4.5,4.5,1.7,2.4,69,77,85,1.2,26,89.3846153846154,23,7755,1777,3338,975,99,4,1,1,67,81,52,66,73,98,10,33,28,30,13,44,38.1428571428571,42.5454545454546,21.25,50.75,21,37,3.4,1.8,2.7,65,0.383333333333333,0.317857142857143,0.337037037037037,0.839285714285714,84,3,77.6666666666667,108,56,98,79,156,55,35,20,23,21,91,30,48,80.7741935483871,100,15,7,5,66.2666666666667,99,47,38,26,205,33,99,50,67,90,2.9,1.8,43,18,13,6,79,87,95,99,54,92,16,2,11,8,4,8.1,2.4,19,29,61,39,92,1,1,96,93,94,95,10,270,56,27,63.5,98,Latin America and the Caribbean,Americas
Hungary,111,2,1.8,1.4,4,87,99,18,4.2,5.3,5.2,5.1,0.6,1.2,100,100,100,1,3.66666666666667,100,11,9966,1072,1800,493,99,1,1,3.66666666666667,97.8,80,69,69,74,88.8888888888889,1,4,39,43.5,33,45,33,41,28,42,37,48,1.4,1.3,1.5,71.6,0.125,0.1,0.14,0.1,45.75,5,77,19,75,99,42.3333333333333,43,19,11,6,7,6,157,22.25,4,19,21,11,14,13,63.5,99,15,12,10,100,98.6666666666667,99.6666666666667,98.75,100,99.75,1,1,17,5,31,9,100,100,100,99,67,97.4,3.5,0.5,3.33333333333333,2.66666666666667,2,7.45,1.66666666666667,100,9,66,43,98.5,1,1,99,99,99,99,9,3300,34.5,63,64,99,Eastern Europe,Europe
Iceland,104,3,2.2,2.1,1,87,96,53,4.6,4.8,4.4,4,1.6,0.1,100,100,100,1,3.16666666666667,99.375,14,324,45,81,24,71.2,0,0.875,4.25,100,80.4285714285714,74,78,82,93.75,6.14285714285714,16.2222222222222,39.2,41.3333333333333,27.2,53.6,32.3333333333333,38,22,48.6666666666667,32.8,48.2,2.58,1.54,2.56666666666667,79,0.1,0.1,0.1,0.3,50,7,66.5714285714286,15,83.2857142857143,96,35.125,16,6,4,2,3,3,184,22.4444444444444,11.75,16,5,7,7,6,65.0909090909091,98,21,17,15,5,98.5,99.625,98.8888888888889,100,99.6666666666667,1,1,5,2,17,13.2727272727273,100,100,100,93,68.8333333333333,98.4,3.71428571428571,1.57142857142857,2.625,2.375,2.25,3.85,1.325,100,9.375,60,36,97.7142857142857,1,1,99.4285714285714,99.1428571428571,99.1428571428571,99,4,8900,38.8571428571429,54.6666666666667,60.6666666666667,96,Northern Europe,Europe
India,105,5.5,3.9,2.6,32,87,76,5,2.5,2.6,3,3.3,1.7,2,23,34,58,2.5,22,95,20,1241492,243492,448336,128542,87,1655,16,20,47,37,49,58,65,47,157.166666666667,349.25,19,20,4,45,35,36,15,55,14,33,11.7,2.4,3.8,55,0.125,0.15,0.125,0.22,56,1,74,39,69,70,41,189,114,88,64,59,61,49,46,77,210,200,16,11,8,71,83,38,31,22,27098,24,85,43,52,76,3.6,1.7,81,47,9,2,90,92,97,74,13,74,57,20,46,43,33,2.9,1.4,100,48,46,30,24,3,1.7,72,35,41,59,28,170,26,17,32,72,Southern Asia,Asia
Indonesia,105,5.5,3.1,2.1,15,85,79.3333333333333,16,3.5,4.4,4.5,4.6,2.8,1.9,39,54,73,1.9,10,89.8571428571429,18,242326,42771,77471,21210,82,134,5,13,55,82,52,62,69,63,110,380,6,10,3,23,2,15,2,27,6,16,7.5,2.5,12.2,61,0.2,0.2,0.2,0.3,85,1,74,52,66,70,29,164,82,53,29,34,32,71,32,50,230,220,15,8,7,62,86,40,26,18,4331,65,86,76,79,84,1.3,1.1,54,25,15,14,74,82,92,89,49.2857142857143,93,23,10,21,18,15,2.2,1.4,100,36,61,39,23,3.7,1.7,84,41,53,71,9,210,35,33,53.1428571428572,63,South-eastern Asia,Asia
Iran (Islamic Republic of),105,6.5,4.8,1.6,14,95,76,8,6,3.3,4.3,5.1,1.5,5.1,100,100,100,1,17.6666666666667,94.5714285714286,16,74799,12015,20819,6269,99,33,9.11111111111111,13.2222222222222,96,94,51,62,73,99,13,96,16,18.5714285714286,7.2,37.8,34,30.5,20,56.3333333333333,19.8,36.2,6.82,1.98,3.2,79,0.125,0.15,0.125,0.2,68,2,74,31,93,99,56,203,61,44,25,25,25,83,23,58,25,21,16,8,5,99,99,42,34,17,1255,35.6666666666667,84.3333333333333,50,97,78.2222222222222,3.88888888888889,1.77777777777778,47,21,40,3.88888888888889,92,96,97,99,39.7142857142857,98,38.7142857142857,14.1428571428571,32.1428571428571,28.5555555555556,22.5714285714286,2.74285714285714,1.48571428571429,100,38,59,43,47.4444444444444,1.91111111111111,1.32222222222222,66,51.6666666666667,53.7777777777778,61.1111111111111,7,2400,48.7777777777778,17,36.6666666666667,99,Southern Asia,Asia
Iraq,110,7.4,6,4.6,20,85,89.0625,12.875,4.6,0.7,0.9,1.1,1,1.2,67,73,76,1.1,5.5,93,23,32665,7490,16146,5294,92,42,2,6,65,71.25,58,67,69,76,2.83333333333333,8,3,3,1.66666666666667,8.66666666666667,3,7,2,14,1,4,6.6,4.4,6.3,50,0.1,0.12,0.12,0.166666666666667,62,3,86,68,82,78,31,115,46,43,35,41,38,67,25,36,84,63,12,7,6,28,90,45,38,35,1144,79.25,96.5,71,80,86,1.5375,1.2,37,31,21,15,56,79,91,76,82,84,8,2.4,7,6,6,9.64,1.1,73.8,26,18,11,79.5,2.43333333333333,1,90.5,96,95,95,15,310,31,33,57.5,77,Western Asia,Asia
Ireland,106,3.8,2,2.1,2,87,95,53,4.6,2.5,3.9,5.1,3.2,-0.3,98,99,100,1,3.16666666666667,99.375,13,4526,567,1137,370,41,0,0.875,4.25,100,80.4285714285714,71,75,81,95,2,8,39.2,41.3333333333333,27.2,53.6,32.3333333333333,38,22,48.6666666666667,32.8,48.2,2.58,1.54,2.56666666666667,65,0.1,0.1,0.1,0.3,50,7,66.5714285714286,16,83.2857142857143,95,35.125,23,9,7,4,4,4,169,22.4444444444444,11.75,16,6,11,9,6,65.0909090909091,98,22,14,16,72,98.5,99.625,98.8888888888889,100,99.6666666666667,1,1,8,3,25,13.2727272727273,100,100,100,92,68.8333333333333,100,3.71428571428571,1.57142857142857,2.625,2.375,2.25,3.85,1.325,100,9.375,56,43,97.7142857142857,1,1,99.4285714285714,99.1428571428571,99.1428571428571,99,4.875,8100,38.8571428571429,54.6666666666667,60.6666666666667,95,Northern Europe,Europe
Israel,106,3.8,3,2.9,2,88.125,93,12.875,5.42727272727273,5.1,4.7,4.3,1.2,0.1,100,100,100,1,5.5,94.5555555555556,16,7562,1206,2417,754,92.5714285714286,1,3.25,6.22222222222222,85.5833333333333,71.25,72,76,82,99,3,9,6,7.66666666666667,1.66666666666667,8.66666666666667,3,7,2,14,5.4,7.6,6.6,3.28,6.3,47.9166666666667,0.1,0.1,0.1,0.2,65.5555555555556,4,82.375,14,62.5,94,45.2222222222222,123.090909090909,12,7,4,5,4,169,28.8,26.4444444444444,64.5,7,7,6,5,70.0909090909091,96,26,22,21,156,79.25,96.5,82.6666666666667,92.5,93,1.5375,1.22222222222222,10,4,18.3,11.8181818181818,100,100,100,98,60.3333333333333,92.5882352941177,8,2.4,5.85714285714286,9.55555555555556,3.71428571428571,9.64,1.82857142857143,73.8,21.8888888888889,63,38,79.5,2.43333333333333,1.1625,90.5,85.625,88.3333333333333,89.375,8,5100,34,33,57.5,94,Western Asia,Asia
Italy,107,2.5,1.3,1.4,2,87,96,15.25,6.1,5.5,4.6,3.8,3.2,-0.5,94.75,96.3333333333333,97.6666666666667,1.03333333333333,2.66666666666667,99,9,60789,5742,10308,2910,96.625,2,0.8,4.6,99,68,71,77,82,96,49,150,39.25,40.25,25.75,55.75,32,35,19,52,31.75,48.25,2.875,1.6,3.1,56.75,0.1,0.1,0.1,0.4,53.4,7,62.4,7,86.6,96,30.8,33,10,6,3,4,4,169,22.6,16.4,9.85714285714286,4,10,10,10,67,98,17,10,9,557,98.4,99.6,99,99.625,99.6,1,1,8,3,40,19.4,100,100,100,90,69.2,99,3.8,2,2.2,2.2,2.4,2.05,1.12,100,9.6,62,34,97.4,1,1,99.6,99.2,99.2,99,5.75,20300,40.6,50.5,59,96,Southern Europe,Europe
Jamaica,107,5.5,2.9,2.3,11,80,99,19,3,3,3,3,3.1,1.2,82,80,78,1,16,99,21,2751,562,956,254,99,1,1.78571428571429,2,97,87,68,71,73,99,10,30,61,63,54,69,52,54,21.25,50.75,60,66,1.3,1.1,2.7,72,0.6,0.9,0.7,1.8,36,3,89,72,75,99,62,63,35,26,16,21,18,102,15,24,95,110,8,7,7,66.2666666666667,99,36,26,18,50,97,98,98,98,99,1,1,28,16,15,6.91304347826087,88,93,98,88,52,99,13.8333333333333,3.58333333333333,9.92857142857143,2,5.64285714285714,6.04166666666667,1.9,19,4,47,28,96,1,1.07142857142857,99,84.6428571428571,98,89,12,370,40,57,77,99,Latin America and the Caribbean,Americas
Japan,109,2.1,1.6,1.4,1,89,54.5,3.33333333333333,5.1,3.5,3,2.5,1.5,0.6,100,100,100,1,5,99,9,126497,11799,20375,5418,94,4,3.33333333333333,3.5,100,85.5,72,79,83,96,2,8,18.3333333333333,21,15.5,38.5,24,29,12,48,15.3333333333333,23.6666666666667,2.45,1.86666666666667,4.1,54,0.1,0.1,0.1,0.2,52.25,7,46,5,77,96,42.75,18,6,5,3,4,3,184,45,48,51.3333333333333,5,7,7,9,69.75,99,19,10,8,1073,76,95.5,96.25,97.75,98.5,1.35,1.025,5,2,23.2,8.66666666666667,100,100,100,94,80,96.5,15,6,11.5,8.5,5.75,2.6,2.125,88,17.5,47,24,73.5,1.45,1.06666666666667,94,88,89.6666666666667,93,8,13100,51.6666666666667,65,69,98,Eastern Asia,Asia
