"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Togo","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","300","1"
"Tonga","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","110","1"
"Trinidad and Tobago","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","46","1"
"Tunisia","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","56","1"
"Turkey","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","20","1"
"Turkmenistan","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","67","1"
"Uganda","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","310","1"
"Ukraine","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","32","1"
"United Arab Emirates","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","12","1"
"United Kingdom","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","12","1"
"United Republic of Tanzania","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","460","1"
"United States","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","21","1"
"Uruguay","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","29","1"
"Uzbekistan","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","28","1"
"Vanuatu","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","110","1"
"Venezuela (Bolivarian Republic of)","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","92","1"
"Viet Nam","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","59","1"
"Western and Central Africa","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","570","2"
"World","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","210","2"
"Yemen","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","200","1"
"Zambia","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","440","1"
"Zimbabwe","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","570","1"

"fnSeqID","Footnote"
"1","The maternal mortality data in the column headed 'reported' refer to data reported by national authorities. The data in the column headed 'adjusted' refer to the 2010 United Nations inter-agency maternal mortality estimates that were released in late 2012. Periodically, the United Nations Maternal Mortality Estimation Inter-agency Group (WHO, UNICEF, UNFPA and the World Bank) produces internationally comparable sets of maternal mortality data that account for the well-documented problems of under-reporting and misclassification of maternal deaths, including also estimates for countries with no data. Please note that these values are not comparable with previously reported maternal mortality ratio 'adjusted' values, mainly due to an increase in the number of data sources and countries included in the latest round of estimation. Comparable time series on maternal mortality ratios for the years 1990, 1995, 2000, 2005 and 2010 are available at <www.childinfo.org>."
"2","The maternal mortality data in the column headed 'reported' refer to data reported by national authorities. The data in the column headed 'adjusted' refer to the 2010 United Nations inter-agency maternal mortality estimates that were released in late 2012. Periodically, the United Nations Maternal Mortality Estimation Inter-agency Group (WHO, UNICEF, UNFPA and the World Bank) produces internationally comparable sets of maternal mortality data that account for the well-documented problems of under-reporting and misclassification of maternal deaths, including also estimates for countries with no data. Please note that these values are not comparable with previously reported maternal mortality ratio 'adjusted' values, mainly due to an increase in the number of data sources and countries included in the latest round of estimation. Comparable time series on maternal mortality ratios for the years 1990, 1995, 2000, 2005 and 2010 are available at <www.childinfo.org>. For a complete list of countries and territories in the regions, subregions and country categories, see page XX."
"3","The maternal mortality data in the column headed 'reported' refer to data reported by national authorities. The data in the column headed 'adjusted' refer to the 2010 United Nations inter-agency maternal mortality estimates that were released in late 2012. Periodically, the United Nations Maternal Mortality Estimation Inter-agency Group (WHO, UNICEF, UNFPA and the World Bank) produces internationally comparable sets of maternal mortality data that account for the well-documented problems of under-reporting and misclassification of maternal deaths, including also estimates for countries with no data. Please note that these values are not comparable with previously reported maternal mortality ratio 'adjusted' values, mainly due to an increase in the number of data sources and countries included in the latest round of estimation. Comparable time series on maternal mortality ratios for the years 1990, 1995, 2000, 2005 and 2010 are available at <www.childinfo.org>. Due to the cession in July 2011 of the Republic of South Sudan by the Republic of the Sudan, and its subsequent admission to the UN on 14 July 2011, disaggregated data for Sudan and South Sudan as separate States are not yet available for all indicators. In these cases, aggregated data are presented for Sudan pre-cession (see Memorandum item)."
