"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Mauritius","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Mexico","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Micronesia (Federated States of)","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","96","1"
"Middle East and North Africa","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","96","2"
"Monaco","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Mongolia","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Montenegro","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","98","1"
"Morocco","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Mozambique","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","90","1"
"Myanmar","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Namibia","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","88","1"
"Nauru","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Nepal","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","96","1"
"Netherlands","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"New Zealand","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","95","1"
"Nicaragua","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Niger","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","80","1"
"Nigeria","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","53","1"
"Niue","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Norway","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Oman","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Pakistan","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","88","1"
"Palau","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Panama","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","95","1"
"Papua New Guinea","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","83","1"
"Paraguay","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","97","1"
"Peru","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","94","1"
"Philippines","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","85","1"
"Poland","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Portugal","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Qatar","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","94","1"
"Republic of Korea","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Republic of Moldova","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","96","1"
"Romania","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","96","1"
"Russian Federation","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","97","1"
"Rwanda","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","98","1"
"Saint Kitts and Nevis","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Saint Lucia","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","98","1"
"Saint Vincent and the Grenadines","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","98","1"
"Samoa","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"San Marino","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","90","1"
"Sao Tome and Principe","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","98","1"
"Saudi Arabia","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Senegal","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","94","1"
"Serbia","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","91","1"
"Seychelles","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Sierra Leone","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","94","1"
"Singapore","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","98","1"
"Slovakia","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Slovenia","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","98","1"
"Solomon Islands","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","94","1"
"Somalia","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","52","1"
"South Africa","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","77","1"
"South Asia","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","85","2"
"South Sudan","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","58","3"
"Spain","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Sri Lanka","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"State of Palestine","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Sub-Saharan Africa","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","79","2"
"Sudan","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","98","3"
"Suriname","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","90","1"
"Swaziland","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","98","1"
"Sweden","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Switzerland","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","95","1"
"Syrian Arab Republic","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","86","1"
"Tajikistan","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","98","1"
"Thailand","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"The former Yugoslav Republic of Macedonia","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","95","1"
"Timor-Leste","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","69","1"
"Togo","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","95","1"
"Tonga","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Trinidad and Tobago","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","96","1"
"Tunisia","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","98","1"
"Turkey","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","98","1"
"Turkmenistan","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","98","1"
"Tuvalu","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Uganda","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","91","1"
"Ukraine","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","73","1"
"United Arab Emirates","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","94","1"
"United Kingdom","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","98","1"
"United Republic of Tanzania","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","96","1"
"United States","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","98","1"
"Uruguay","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Uzbekistan","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Vanuatu","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","78","1"
"Venezuela (Bolivarian Republic of)","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","90","1"
