"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Vanuatu","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","15",""
"Venezuela (Bolivarian Republic of)","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","0",""
"Viet Nam","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","3",""
"Western and Central Africa","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","5","1"
"World","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","0","1"
"Zambia","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","6",""
"Zimbabwe","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","11",""

"fnSeqID","Footnote"
"1","For a complete list of countries and territories in the regions, subregions and country categories, see page XX."
"2","Due to the cession in July 2011 of the Republic of South Sudan by the Republic of the Sudan, and its subsequent admission to the UN on 14 July 2011, disaggregated data for Sudan and South Sudan as separate States are not yet available for all indicators. In these cases, aggregated data are presented for Sudan pre-cession (see Memorandum item)."
