"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Turkmenistan","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","60","2"
"Tuvalu","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","15","1"
"Uganda","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","42","2"
"Ukraine","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","41","1"
"United Republic of Tanzania","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","49","1"
"Uruguay","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","59","1"
"Uzbekistan","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","67","2"
"Vanuatu","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","72","1"
"Viet Nam","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","40","1"
"Western and Central Africa","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","41","3"
"World","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","42","3"
"Yemen","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","30","2"
"Zambia","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","57","1"
"Zimbabwe","Total","2007-2011","UN_Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), other national surveys and UNICEF","Percent","69","2"

"fnSeqID","Footnote"
"1","Data refer to the most recent year available during the period specified in the column heading. "
"2","Data refer to the most recent year available during the period specified in the column heading. Data refer to years or periods other than those specified in the column heading. Such data are not included in the calculation of regional and global averages, with the exception of 2005-2006 data from India. Estimates from data years prior to 2000 are not displayed."
"3","Data refer to the most recent year available during the period specified in the column heading. For a complete list of countries and territories in the regions and subregions, see page XX."
"4","Data refer to the most recent year available during the period specified in the column heading. Data differ from the standard definition or refer to only part of a country. If they fall within the noted reference period, such data are included in the calculation of regional and global averages."
